m,g0_cooperative,g0_conditional_cooperator,g0_compensating_cooperator,g0_selfish,g0_sanctioning,g1_cooperative,g1_conditional_cooperator,g1_compensating_cooperator,g1_selfish,g1_sanctioning,g2_cooperative,g2_conditional_cooperator,g2_compensating_cooperator,g2_selfish,g2_sanctioning,g3_cooperative,g3_conditional_cooperator,g3_compensating_cooperator,g3_selfish,g3_sanctioning,welfare_efficiency,collapsed
4,0,0,0,2,0,1,0,0,0,1,0,0,1,0,1,0,2,0,0,0,0.054085219215830475,True
4,0,0,0,2,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0.5940210857592642,False
4,0,0,0,2,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0.08419780238092588,True
4,0,0,0,2,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0.6140210857592641,False
4,0,0,0,2,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0.09110891085260636,True
4,0,0,0,2,0,1,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0.6140210857592641,False
4,0,0,0,2,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0.0641978023809259,True
4,0,0,0,2,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0.05947665573328902,True
4,0,0,0,2,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0.053319063373934154,True
4,0,0,0,2,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0.08419780238092588,True
4,0,0,0,2,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0.065935652434451,True
4,0,0,0,2,0,1,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0.10419780238092585,True
4,0,0,0,2,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0.059476655735492726,True
4,0,0,0,2,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0.056707387948653175,True
4,0,0,0,2,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0.07036818648847347,True
4,0,0,0,2,0,1,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0.05959684156473499,True
4,0,0,0,2,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0.08419780238092588,True
4,0,0,0,2,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0.065935652434451,True
4,0,0,0,2,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0.10419780238092585,True
4,0,0,0,2,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0.07036818648847347,True
4,0,0,0,2,0,1,0,0,0,1,0,0,1,1,0,2,0,0,0,0,0.10419780238092585,True
4,0,0,0,2,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0.5940210857592642,False
4,0,0,0,2,0,1,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0.1519616661448114,True
4,0,0,0,2,0,1,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0.065935652434451,True
4,0,0,0,2,0,1,0,0,0,1,0,0,2,0,0,0,0,1,0,1,0.6140210857592641,False
4,0,0,0,2,0,1,0,0,0,1,0,0,2,0,0,0,0,1,1,0,0.10419780238092585,True
4,0,0,0,2,0,1,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0.634021085759264,False
4,0,0,0,2,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0.1519616661448114,True
4,0,0,0,2,0,1,0,0,0,1,0,0,2,0,0,0,1,0,1,0,0.07036818648847347,True
4,0,0,0,2,0,1,0,0,0,1,0,0,2,0,0,0,1,1,0,0,0.11110891085260632,True
4,0,0,0,2,0,1,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0.07408521921583044,True
4,0,0,0,2,0,1,0,0,0,1,0,0,2,0,0,1,0,0,0,1,0.6140210857592641,False
4,0,0,0,2,0,1,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0.10419780238092585,True
4,0,0,0,2,0,1,0,0,0,1,0,0,2,0,0,1,0,1,0,0,0.634021085759264,False
4,0,0,0,2,0,1,0,0,0,1,0,0,2,0,0,1,1,0,0,0,0.11110891085260632,True
4,0,0,0,2,0,1,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0.634021085759264,False
4,0,0,0,2,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0.11196166614481146,True
4,0,0,0,2,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0.0732941659380919,True
4,0,0,0,2,0,1,0,0,0,1,0,1,0,0,1,0,0,0,2,0,0.03965168409319448,True
4,0,0,0,2,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0.13196166614481142,True
4,0,0,0,2,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0.059476655735492726,True
4,0,0,0,2,0,1,0,0,0,1,0,1,0,0,1,0,0,2,0,0,0.1519616661448114,True
4,0,0,0,2,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0.07329416596251444,True
4,0,0,0,2,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0.0436339301939616,True
4,0,0,0,2,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0.06544684976898561,True
4,0,0,0,2,0,1,0,0,0,1,0,1,0,0,1,0,2,0,0,0,0.04700849872561833,True
4,0,0,0,2,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0.13196166614481142,True
4,0,0,0,2,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0.059476655735492726,True
4,0,0,0,2,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0.1519616661448114,True
4,0,0,0,2,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0.06544684976898561,True
4,0,0,0,2,0,1,0,0,0,1,0,1,0,0,1,2,0,0,0,0,0.1519616661448114,True
4,0,0,0,2,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0.03036818648847354,True
4,0,0,0,2,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0.0436339301930094,True
4,0,0,0,2,0,1,0,0,0,1,0,1,0,1,0,0,0,0,2,0,0.049713880241093585,True
4,0,0,0,2,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0.050368186488473514,True
4,0,0,0,2,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0.056707387948653175,True
4,0,0,0,2,0,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0.07036818648847347,True
4,0,0,0,2,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0.0436339301939616,True
4,0,0,0,2,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0.05215481172439065,True
4,0,0,0,2,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0.05959684156473499,True
4,0,0,0,2,0,1,0,0,0,1,0,1,0,1,0,0,2,0,0,0,0.054205424668726646,True
4,0,0,0,2,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0.050368186488473514,True
4,0,0,0,2,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0.056707387948653175,True
4,0,0,0,2,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0.07036818648847347,True
4,0,0,0,2,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0.05959684156473499,True
4,0,0,0,2,0,1,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0.07036818648847347,True
4,0,0,0,2,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0.0711089108526064,True
4,0,0,0,2,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0.06544684973733234,True
4,0,0,0,2,0,1,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0.056707387948653175,True
4,0,0,0,2,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0.09110891085260636,True
4,0,0,0,2,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0.07036818648847347,True
4,0,0,0,2,0,1,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0.11110891085260632,True
4,0,0,0,2,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0.06544684976898561,True
4,0,0,0,2,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0.05959684156473499,True
4,0,0,0,2,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0.07408521921583044,True
4,0,0,0,2,0,1,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0.06200196942424303,True
4,0,0,0,2,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0.09110891085260636,True
4,0,0,0,2,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0.07036818648847347,True
4,0,0,0,2,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0.11110891085260632,True
4,0,0,0,2,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0.07408521921583044,True
4,0,0,0,2,0,1,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0.11110891085260632,True
4,0,0,0,2,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0.034085219215830506,True
4,0,0,0,2,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0.04700849865022121,True
4,0,0,0,2,0,1,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0.05215481172439065,True
4,0,0,0,2,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0.054085219215830475,True
4,0,0,0,2,0,1,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0.05959684156473499,True
4,0,0,0,2,0,1,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0.07408521921583044,True
4,0,0,0,2,0,1,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0.04700849872561833,True
4,0,0,0,2,0,1,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0.054205424668726646,True
4,0,0,0,2,0,1,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0.06200196942424303,True
4,0,0,0,2,0,1,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0.05587029299360818,True
4,0,0,0,2,0,1,0,0,0,1,0,2,0,0,0,1,0,0,0,1,0.054085219215830475,True
4,0,0,0,2,0,1,0,0,0,1,0,2,0,0,0,1,0,0,1,0,0.05959684156473499,True
4,0,0,0,2,0,1,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0.07408521921583044,True
4,0,0,0,2,0,1,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0.06200196942424303,True
4,0,0,0,2,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0.07408521921583044,True
4,0,0,0,2,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0.5740210857592641,False
4,0,0,0,2,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0.13196166614481142,True
4,0,0,0,2,0,1,0,0,0,1,1,0,0,0,1,0,0,0,2,0,0.04593565243445104,True
4,0,0,0,2,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0.5940210857592642,False
4,0,0,0,2,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0.08419780238092588,True
4,0,0,0,2,0,1,0,0,0,1,1,0,0,0,1,0,0,2,0,0,0.6140210857592641,False
4,0,0,0,2,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0.13196166614481142,True
4,0,0,0,2,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0.050368186488473514,True
4,0,0,0,2,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0.09110891085260636,True
4,0,0,0,2,0,1,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0.054085219215830475,True
4,0,0,0,2,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0.5940210857592642,False
4,0,0,0,2,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.08419780238092588,True
4,0,0,0,2,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0.6140210857592641,False
4,0,0,0,2,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0.09110891085260636,True
4,0,0,0,2,0,1,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0.6140210857592641,False
4,0,0,0,2,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2,0.0641978023809259,True
4,0,0,0,2,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0.05947665573328902,True
4,0,0,0,2,0,1,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0.053319063373934154,True
4,0,0,0,2,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0.08419780238092588,True
4,0,0,0,2,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0.065935652434451,True
4,0,0,0,2,0,1,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0.10419780238092585,True
4,0,0,0,2,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0.059476655735492726,True
4,0,0,0,2,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0.056707387948653175,True
4,0,0,0,2,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0.07036818648847347,True
4,0,0,0,2,0,1,0,0,0,1,1,0,0,1,0,0,2,0,0,0,0.05959684156473499,True
4,0,0,0,2,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0.08419780238092588,True
4,0,0,0,2,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0.065935652434451,True
4,0,0,0,2,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0.10419780238092585,True
4,0,0,0,2,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0.07036818648847347,True
4,0,0,0,2,0,1,0,0,0,1,1,0,0,1,0,2,0,0,0,0,0.10419780238092585,True
4,0,0,0,2,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0.5940210857592642,False
4,0,0,0,2,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0.1519616661448114,True
4,0,0,0,2,0,1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0.065935652434451,True
4,0,0,0,2,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0.6140210857592641,False
4,0,0,0,2,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0.10419780238092585,True
4,0,0,0,2,0,1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0.634021085759264,False
4,0,0,0,2,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0.1519616661448114,True
4,0,0,0,2,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0.07036818648847347,True
4,0,0,0,2,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0.11110891085260632,True
4,0,0,0,2,0,1,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0.07408521921583044,True
4,0,0,0,2,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0.6140210857592641,False
4,0,0,0,2,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0.10419780238092585,True
4,0,0,0,2,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0.634021085759264,False
4,0,0,0,2,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0.11110891085260632,True
4,0,0,0,2,0,1,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0.634021085759264,False
4,0,0,0,2,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0.0711089108526064,True
4,0,0,0,2,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0.06544684973733234,True
4,0,0,0,2,0,1,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0.056707387948653175,True
4,0,0,0,2,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0.09110891085260636,True
4,0,0,0,2,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0.07036818648847347,True
4,0,0,0,2,0,1,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0.11110891085260632,True
4,0,0,0,2,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0.06544684976898561,True
4,0,0,0,2,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0.05959684156473499,True
4,0,0,0,2,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0.07408521921583044,True
4,0,0,0,2,0,1,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0.06200196942424303,True
4,0,0,0,2,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0.09110891085260636,True
4,0,0,0,2,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0.07036818648847347,True
4,0,0,0,2,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0.11110891085260632,True
4,0,0,0,2,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0.07408521921583044,True
4,0,0,0,2,0,1,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0.11110891085260632,True
4,0,0,0,2,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0.5940210857592642,False
4,0,0,0,2,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0.1519616661448114,True
4,0,0,0,2,0,1,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0.065935652434451,True
4,0,0,0,2,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0.6140210857592641,False
4,0,0,0,2,0,1,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0.10419780238092585,True
4,0,0,0,2,0,1,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0.634021085759264,False
4,0,0,0,2,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0.1519616661448114,True
4,0,0,0,2,0,1,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0.07036818648847347,True
4,0,0,0,2,0,1,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0.11110891085260632,True
4,0,0,0,2,0,1,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0.07408521921583044,True
4,0,0,0,2,0,1,0,0,0,1,2,0,0,0,0,1,0,0,0,1,0.6140210857592641,False
4,0,0,0,2,0,1,0,0,0,1,2,0,0,0,0,1,0,0,1,0,0.10419780238092585,True
4,0,0,0,2,0,1,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0.634021085759264,False
4,0,0,0,2,0,1,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0.11110891085260632,True
4,0,0,0,2,0,1,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0.634021085759264,False
4,0,0,0,2,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0.044197802380925945,True
4,0,0,0,2,0,1,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0.039476655733289054,True
4,0,0,0,2,0,1,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0.03331906337393419,True
4,0,0,0,2,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0.0641978023809259,True
4,0,0,0,2,0,1,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0.04593565243445104,True
4,0,0,0,2,0,1,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0.08419780238092588,True
4,0,0,0,2,0,1,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0.03947665573549276,True
4,0,0,0,2,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0.036707387948653206,True
4,0,0,0,2,0,1,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0.050368186488473514,True
4,0,0,0,2,0,1,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0.03959684156473503,True
4,0,0,0,2,0,1,0,0,1,0,0,0,0,0,2,1,0,0,0,1,0.0641978023809259,True
4,0,0,0,2,0,1,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0.04593565243445104,True
4,0,0,0,2,0,1,0,0,1,0,0,0,0,0,2,1,0,1,0,0,0.08419780238092588,True
4,0,0,0,2,0,1,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0.050368186488473514,True
4,0,0,0,2,0,1,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0.08419780238092588,True
4,0,0,0,2,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0.039476655733289054,True
4,0,0,0,2,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0.04996695367544751,True
4,0,0,0,2,0,1,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0.05079306780806203,True
4,0,0,0,2,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0.05947665573328902,True
4,0,0,0,2,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0.05965168409282998,True
4,0,0,0,2,0,1,0,0,1,0,0,0,0,1,1,0,0,2,0,0,0.07947665573328899,True
4,0,0,0,2,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0.04996695367571052,True
4,0,0,0,2,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0.05395295787835711,True
4,0,0,0,2,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0.06363393019300936,True
4,0,0,0,2,0,1,0,0,1,0,0,0,0,1,1,0,2,0,0,0,0.05663398762593503,True
4,0,0,0,2,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0.05947665573328902,True
4,0,0,0,2,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0.05965168409282998,True
4,0,0,0,2,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0.07947665573328899,True
4,0,0,0,2,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0.06363393019300936,True
4,0,0,0,2,0,1,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0.07947665573328899,True
4,0,0,0,2,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0.03331906337393419,True
4,0,0,0,2,0,1,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0.05079306780806203,True
4,0,0,0,2,0,1,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0.06285953409608667,True
4,0,0,0,2,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,1,0.053319063373934154,True
4,0,0,0,2,0,1,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0.06687782921992085,True
4,0,0,0,2,0,1,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0.07331906337393412,True
4,0,0,0,2,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,1,0.050793067808122275,True
4,0,0,0,2,0,1,0,0,1,0,0,0,0,2,0,0,1,0,1,0,0.06537826161156801,True
4,0,0,0,2,0,1,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0.06971388024109355,True
4,0,0,0,2,0,1,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0.0675572485394852,True
4,0,0,0,2,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,1,0.053319063373934154,True
4,0,0,0,2,0,1,0,0,1,0,0,0,0,2,0,1,0,0,1,0,0.06687782921992085,True
4,0,0,0,2,0,1,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0.07331906337393412,True
4,0,0,0,2,0,1,0,0,1,0,0,0,0,2,0,1,1,0,0,0,0.06971388024109355,True
4,0,0,0,2,0,1,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0.07331906337393412,True
4,0,0,0,2,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,2,0.0641978023809259,True
4,0,0,0,2,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0.05947665573328902,True
4,0,0,0,2,0,1,0,0,1,0,0,0,1,0,1,0,0,0,2,0,0.053319063373934154,True
4,0,0,0,2,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0.08419780238092588,True
4,0,0,0,2,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0.065935652434451,True
4,0,0,0,2,0,1,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0.10419780238092585,True
4,0,0,0,2,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0.059476655735492726,True
4,0,0,0,2,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0.056707387948653175,True
4,0,0,0,2,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0.07036818648847347,True
4,0,0,0,2,0,1,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0.05959684156473499,True
4,0,0,0,2,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0.08419780238092588,True
4,0,0,0,2,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0.065935652434451,True
4,0,0,0,2,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0.10419780238092585,True
4,0,0,0,2,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0.07036818648847347,True
4,0,0,0,2,0,1,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0.10419780238092585,True
4,0,0,0,2,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0.04593565243445104,True
4,0,0,0,2,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0.05965168409282998,True
4,0,0,0,2,0,1,0,0,1,0,0,0,1,1,0,0,0,0,2,0,0.06687782921992085,True
4,0,0,0,2,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0.065935652434451,True
4,0,0,0,2,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0.07331906337393412,True
4,0,0,0,2,0,1,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0.08593565243445098,True
4,0,0,0,2,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0.05965168409319445,True
4,0,0,0,2,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0.06971388024109355,True
4,0,0,0,2,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0.07670738794865314,True
4,0,0,0,2,0,1,0,0,1,0,0,0,1,1,0,0,2,0,0,0,0.07215481172439062,True
4,0,0,0,2,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0.065935652434451,True
4,0,0,0,2,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0.07331906337393412,True
4,0,0,0,2,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0.08593565243445098,True
4,0,0,0,2,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0.07670738794865314,True
4,0,0,0,2,0,1,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0.08593565243445098,True
4,0,0,0,2,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0.08419780238092588,True
4,0,0,0,2,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,1,0.07947665573328899,True
4,0,0,0,2,0,1,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0.07331906337393412,True
4,0,0,0,2,0,1,0,0,1,0,0,0,2,0,0,0,0,1,0,1,0.10419780238092585,True
4,0,0,0,2,0,1,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0.08593565243445098,True
4,0,0,0,2,0,1,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0.12419780238092583,True
4,0,0,0,2,0,1,0,0,1,0,0,0,2,0,0,0,1,0,0,1,0.0794766557354927,True
4,0,0,0,2,0,1,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0.07670738794865314,True
4,0,0,0,2,0,1,0,0,1,0,0,0,2,0,0,0,1,1,0,0,0.09036818648847345,True
4,0,0,0,2,0,1,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0.07959684156473495,True
4,0,0,0,2,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0.10419780238092585,True
4,0,0,0,2,0,1,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0.08593565243445098,True
4,0,0,0,2,0,1,0,0,1,0,0,0,2,0,0,1,0,1,0,0,0.12419780238092583,True
4,0,0,0,2,0,1,0,0,1,0,0,0,2,0,0,1,1,0,0,0,0.09036818648847345,True
