m,g0_cooperative,g0_conditional_cooperator,g0_compensating_cooperator,g0_selfish,g0_sanctioning,g1_cooperative,g1_conditional_cooperator,g1_compensating_cooperator,g1_selfish,g1_sanctioning,outsider_cooperative,outsider_conditional_cooperator,outsider_compensating_cooperator,outsider_selfish,outsider_sanctioning,welfare_efficiency,collapsed
2,1,1,0,1,1,2,0,0,2,0,0,2,0,2,0,0.05371798176573257,True
2,0,1,2,1,0,1,0,1,2,0,2,0,1,1,0,0.07826818713712283,True
2,0,2,1,1,0,2,0,1,0,1,1,1,0,1,1,0.058870766913707996,True
2,1,0,2,0,1,0,2,0,0,2,0,3,1,0,0,0.08174781358341451,True
2,0,3,0,1,0,0,0,0,2,2,0,1,0,2,1,0.01777542238714631,True
2,0,1,0,0,3,1,2,0,1,0,1,3,0,0,0,0.019729944155493073,True
2,1,1,2,0,0,2,1,0,1,0,0,0,1,1,2,0.06975403388380373,True
2,3,0,1,0,0,0,0,1,2,1,3,0,0,0,1,0.9589308748322541,False
2,1,1,0,2,0,0,0,0,2,2,2,0,0,0,2,0.012457851917576368,True
2,0,0,0,4,0,2,2,0,0,0,1,0,1,2,0,0.06529036965314802,True
2,3,1,0,0,0,2,1,0,1,0,1,0,0,1,2,0.06975403388380373,True
2,1,0,2,0,1,0,0,1,3,0,0,0,2,0,2,0.0598985599546071,True
2,0,0,2,2,0,0,0,4,0,0,3,1,0,0,0,0.16676443854343143,True
2,0,1,1,1,1,3,0,0,0,1,0,0,2,2,0,0.3923448698452066,True
2,2,0,1,1,0,0,1,3,0,0,0,0,2,0,2,0.6181047016428195,False
2,2,0,0,0,2,1,0,0,0,3,2,0,1,1,0,0.8932503967782442,False
2,2,0,0,2,0,0,1,1,0,2,1,0,2,0,1,0.1233205881652079,True
2,0,0,2,0,2,0,1,2,1,0,1,0,2,1,0,0.12978647144779917,True
2,2,0,1,0,1,3,0,1,0,0,2,0,0,0,2,0.9385234692889148,False
2,0,0,0,2,2,1,2,0,0,1,1,0,0,2,1,0.914705152185964,False
2,0,0,0,0,4,1,1,1,1,0,0,0,0,2,2,0.02295652791258997,True
2,0,0,0,1,3,0,2,1,0,1,1,0,1,2,0,0.10187554402708095,True
2,1,3,0,0,0,0,1,1,0,2,0,3,1,0,0,0.04005800035535769,True
2,0,2,1,0,1,1,0,1,2,0,3,1,0,0,0,0.07915310157297735,True
2,2,0,1,0,1,0,2,0,0,2,1,1,0,0,2,0.8997531652944689,False
2,0,1,1,0,2,0,1,3,0,0,0,1,0,3,0,0.04931339563551705,True
2,0,2,0,1,1,1,0,1,0,2,0,1,2,1,0,0.13305074314014695,True
2,0,0,3,0,1,0,0,0,3,1,3,1,0,0,0,0.9554768627067003,False
2,0,0,1,0,3,0,1,0,1,2,4,0,0,0,0,0.8995927543275632,False
2,1,0,3,0,0,0,0,1,3,0,1,0,1,2,0,0.07814749178158457,True
2,1,0,1,1,1,0,2,1,1,0,0,2,0,1,1,0.04760139740775122,True
2,0,2,0,0,2,1,0,0,3,0,0,1,1,1,1,0.018845804265789023,True
2,1,3,0,0,0,0,4,0,0,0,0,2,1,1,0,0.069775,True
2,0,2,0,2,0,1,1,0,0,2,0,0,0,3,1,0.016756116582430446,True
2,0,1,0,2,1,2,0,0,1,1,0,1,0,0,3,0.8978093798426868,False
2,1,1,1,0,1,0,0,0,3,1,2,0,0,1,1,0.9374183735401221,False
2,0,2,0,1,1,1,1,1,0,1,0,0,1,1,2,0.9190614583904849,False
2,2,0,0,2,0,2,0,0,1,1,1,2,0,0,1,0.06905874292435106,True
2,0,2,0,0,2,0,2,0,1,1,1,1,1,0,1,0.9142725924208314,False
2,0,1,0,0,3,0,0,2,2,0,0,1,2,0,1,0.049332135892752815,True
2,2,2,0,0,0,3,0,0,1,0,0,1,0,0,3,0.050039337310330834,True
2,0,1,1,1,1,0,2,0,1,1,0,1,0,0,3,0.8953582783569608,False
2,2,1,0,1,0,1,1,0,0,2,1,0,1,1,1,0.07998830647740057,True
2,1,2,1,0,0,0,1,3,0,0,0,2,0,1,1,0.07503816823840348,True
2,0,0,2,2,0,2,2,0,0,0,1,1,0,1,1,0.06192013877397924,True
2,2,1,0,0,1,0,3,0,1,0,3,0,0,0,1,0.04839785602642253,True
2,0,0,4,0,0,2,0,1,0,1,0,0,0,2,2,0.9364445547438955,False
2,0,0,0,0,4,1,1,1,0,1,1,2,1,0,0,0.8805407461091769,False
2,1,2,0,0,1,0,0,3,0,1,1,1,0,0,2,0.9191162402019668,False
2,1,1,0,1,1,1,0,1,0,2,0,0,1,3,0,0.06699089775824187,True
2,2,0,0,0,2,1,0,0,3,0,0,2,1,1,0,0.03607011537858185,True
2,0,0,2,1,1,1,1,1,1,0,2,0,2,0,0,0.17849653136961827,True
2,0,0,0,2,2,1,0,0,0,3,1,0,1,2,0,0.3323448698452067,True
2,0,0,1,0,3,0,1,0,3,0,0,3,0,0,1,-0.003670372751629617,True
2,0,1,2,0,1,0,0,0,1,3,0,1,0,1,2,0.8789452290567097,False
2,3,0,0,1,0,0,1,1,0,2,0,1,0,2,1,0.14681584845830226,True
2,2,0,2,0,0,0,0,0,4,0,0,0,1,2,1,0.05423951082833167,True
2,0,2,0,1,1,1,0,0,2,1,1,1,0,2,0,0.05492312638675944,True
2,1,2,1,0,0,0,1,1,1,1,1,2,1,0,0,0.07331018809479516,True
2,0,1,2,0,1,0,1,2,0,1,3,0,0,1,0,0.954108226431316,False
2,0,1,1,0,2,0,1,2,1,0,1,1,0,1,1,0.0574934720370743,True
2,0,0,4,0,0,0,1,1,1,1,0,0,0,3,1,0.9568756344770061,False
2,2,1,1,0,0,0,2,0,1,1,1,0,1,0,2,0.8200446514187575,False
2,1,2,0,0,1,1,1,0,2,0,0,3,1,0,0,0.05577316870601785,True
2,1,0,1,2,0,0,0,0,3,1,0,0,0,3,1,0.04539897902710733,True
2,1,0,2,0,1,0,0,0,3,1,2,0,2,0,0,0.9583628304305879,False
2,0,0,0,4,0,0,1,0,3,0,1,2,0,1,0,0.06,True
2,0,0,1,0,3,4,0,0,0,0,1,1,1,0,1,0.9194818588106429,False
2,3,0,1,0,0,0,1,1,2,0,0,1,1,1,1,0.07393224929401,True
2,0,0,3,0,1,0,0,0,1,3,1,0,3,0,0,0.916253043322753,False
2,0,2,1,0,1,0,0,2,2,0,1,2,1,0,0,0.0677737137647887,True
2,0,0,1,3,0,0,0,4,0,0,2,0,2,0,0,0.11989855995460699,True
2,2,0,1,1,0,1,2,1,0,0,3,1,0,0,0,0.10310943000280443,True
2,2,0,0,1,1,0,1,0,2,1,0,0,0,0,4,0.8784839467161746,False
2,1,0,1,0,2,2,0,2,0,0,2,0,2,0,0,0.9562456096627696,False
2,0,3,0,1,0,0,1,0,1,2,1,0,1,2,0,0.03377558248173162,True
2,4,0,0,0,0,1,1,0,1,1,0,0,3,0,1,0.9591226873571581,False
2,2,1,0,0,1,2,1,1,0,0,0,2,0,0,2,0.8173684741169835,False
2,0,1,0,1,2,0,2,1,0,1,3,0,0,0,1,0.9194963809514555,False
2,0,1,0,1,2,0,1,0,3,0,0,2,1,0,1,0.014207631069315416,True
2,0,0,2,1,1,0,0,3,0,1,1,2,0,0,1,0.9377414696275194,False
2,1,0,0,1,2,0,0,3,1,0,0,3,0,0,1,0.1515744344255385,True
2,0,2,1,0,1,0,3,0,1,0,0,1,2,1,0,0.05507240907499035,True
2,1,0,0,3,0,1,0,2,0,1,2,0,1,1,0,0.07044164342759479,True
2,3,0,0,1,0,3,0,0,1,0,0,4,0,0,0,0.08363034315581055,True
2,0,1,0,1,2,1,0,1,2,0,1,3,0,0,0,0.04141252380341128,True
2,1,1,0,2,0,0,1,0,3,0,0,0,0,4,0,0.06,True
2,1,1,1,1,0,0,0,1,1,2,0,2,0,0,2,0.03803509298717573,True
2,0,1,2,1,0,0,0,0,1,3,0,1,0,3,0,0.01691083518743848,True
2,0,0,0,4,0,0,2,2,0,0,0,1,1,1,1,0.04864046260334334,True
2,1,1,2,0,0,1,0,1,2,0,0,0,0,1,3,0.044174046593551966,True
2,2,1,0,0,1,2,1,0,0,1,1,0,3,0,0,0.9592962702181623,False
2,0,1,3,0,0,1,2,0,0,1,2,0,0,2,0,0.09480545044381453,True
2,0,2,0,2,0,2,0,1,0,1,0,3,1,0,0,0.0550300971871673,True
2,4,0,0,0,0,2,0,0,1,1,0,1,0,0,3,0.9190891759695097,False
2,1,0,0,0,3,3,0,0,0,1,1,0,2,1,0,0.9133106156728941,False
2,1,0,2,1,0,0,1,2,1,0,0,3,0,1,0,0.07525900765681742,True
2,1,0,2,1,0,2,1,0,1,0,2,0,1,0,1,0.10760056426778129,True
2,0,0,3,0,1,1,0,2,1,0,3,0,0,1,0,0.8992914573541749,False
2,0,3,1,0,0,0,0,1,3,0,1,1,0,1,1,0.05068835657986958,True
2,1,3,0,0,0,0,0,0,3,1,4,0,0,0,0,0.07174351015019828,True
2,0,1,0,1,2,0,0,3,0,1,0,2,1,1,0,0.08008204349262246,True
2,2,0,1,0,1,0,0,4,0,0,0,1,0,0,3,0.9163968686396461,False
2,1,0,0,2,1,0,1,0,1,2,1,0,3,0,0,0.938912717738461,False
2,1,0,1,0,2,2,0,0,2,0,2,0,0,0,2,0.5684658076495367,False
2,0,0,2,1,1,2,2,0,0,0,0,1,2,1,0,0.07965985813872742,True
2,1,1,2,0,0,3,0,0,0,1,0,1,3,0,0,0.9039950958563082,False
2,0,1,0,3,0,0,2,1,0,1,0,0,0,2,2,0.013776199998473371,True
2,0,2,0,0,2,1,1,0,0,2,3,0,1,0,0,0.9197531652944689,False
2,0,1,1,0,2,3,0,1,0,0,3,0,1,0,0,0.9583236709339612,False
2,0,0,1,1,2,3,1,0,0,0,1,1,0,1,1,0.8173275352014315,False
2,4,0,0,0,0,0,2,1,1,0,3,0,1,0,0,0.1338228860526896,True
2,0,1,1,2,0,1,1,0,2,0,0,1,1,1,1,0.04864046260334334,True
2,0,0,3,0,1,0,1,1,2,0,0,2,1,0,1,0.054294704862541295,True
2,0,1,1,0,2,4,0,0,0,0,1,3,0,0,0,0.15738219552949667,True
2,0,2,0,0,2,1,0,0,0,3,0,0,1,1,2,0.8592477958945967,False
2,1,2,0,0,1,1,0,0,2,1,1,1,1,1,0,0.1018106613336431,True
2,3,0,0,1,0,1,2,1,0,0,2,0,2,0,0,0.13382791002756994,True
2,2,0,1,1,0,1,0,1,2,0,0,1,0,2,1,0.06247893136415564,True
2,1,0,0,3,0,0,0,0,0,4,0,0,2,0,2,-0.00010144004539280371,True
2,0,3,0,1,0,1,0,1,0,2,0,2,0,1,1,0.021929712989646973,True
2,0,0,1,3,0,0,0,1,2,1,1,2,0,1,0,0.05158890752363419,True
2,0,1,0,2,1,0,1,0,3,0,2,1,0,0,1,0.03410413583416026,True
2,0,1,1,1,1,0,3,0,0,1,1,1,2,0,0,0.2475335533242039,True
2,0,1,1,1,1,1,2,1,0,0,1,1,2,0,0,0.08790386784004045,True
2,0,1,3,0,0,0,3,0,0,1,1,0,3,0,0,0.8692249850338325,False
2,0,0,2,0,2,0,2,1,0,1,1,0,0,0,3,0.8784622096257481,False
2,0,1,0,2,1,1,2,0,0,1,0,1,0,0,3,0.8925316143369971,False
2,0,1,1,0,2,0,2,0,1,1,2,0,0,1,1,0.9177822816985319,False
2,0,1,0,3,0,1,0,0,0,3,1,0,1,2,0,0.012299753032952597,True
2,0,0,0,1,3,0,1,0,0,3,3,0,0,1,0,0.8692295068544283,False
2,1,0,1,0,2,3,0,1,0,0,0,0,3,1,0,0.9530847455674543,False
2,2,0,2,0,0,0,2,1,1,0,2,0,0,1,1,0.0897540338838037,True
2,1,0,0,3,0,0,1,0,0,3,4,0,0,0,0,0.03592782407345852,True
2,2,0,1,0,1,0,1,1,0,2,0,0,2,0,2,0.8977513434726059,False
2,1,0,2,1,0,0,4,0,0,0,0,0,1,0,3,0.022951839681564345,True
2,1,1,1,0,1,0,3,0,1,0,0,0,4,0,0,0.06841400639475591,True
2,2,0,1,1,0,1,3,0,0,0,0,1,1,2,0,0.07444959735574129,True
2,2,1,0,1,0,1,0,0,2,1,0,2,1,0,1,0.06523013462001608,True
2,3,0,0,1,0,0,0,3,1,0,0,0,2,2,0,0.10131290343677331,True
2,1,1,0,1,1,0,2,2,0,0,2,1,1,0,0,0.08733316384296846,True
2,2,0,0,0,2,1,2,1,0,0,0,0,1,2,1,0.08500426479788893,True
2,0,0,3,1,0,1,0,0,0,3,1,0,0,0,3,0.8673902972146774,False
2,0,3,0,1,0,3,0,0,0,1,1,0,2,0,1,0.055561972503353624,True
2,1,2,1,0,0,0,3,0,1,0,1,1,0,0,2,0.03493157746953561,True
2,0,0,2,1,1,0,0,0,1,3,0,0,3,0,1,0.8976914614850446,False
2,2,1,0,1,0,0,3,0,0,1,2,1,1,0,0,0.07666734358132242,True
2,0,2,1,0,1,2,0,0,0,2,0,4,0,0,0,0.0458577512781751,True
2,0,0,3,1,0,2,1,0,1,0,1,1,1,0,1,0.08458344752606828,True
2,3,0,0,1,0,1,1,1,0,1,0,0,1,0,3,0.9059262784537673,False
2,0,0,3,1,0,0,0,3,0,1,0,0,3,0,1,0.9475276638488883,False
2,0,1,0,0,3,0,2,2,0,0,1,1,0,1,1,0.04037441345443369,True
2,1,2,1,0,0,1,1,2,0,0,0,0,1,0,3,0.07515200530695117,True
2,1,0,3,0,0,2,0,0,1,1,2,0,1,0,1,0.9574100692377309,False
2,3,0,0,1,0,0,0,0,4,0,1,2,0,0,1,0.048039795510758355,True
2,2,0,0,0,2,0,0,0,3,1,0,2,0,2,0,0.034993927034597506,True
2,0,1,2,1,0,0,0,0,3,1,1,0,2,0,1,0.07620016332695649,True
2,0,0,3,0,1,1,0,0,2,1,1,2,0,1,0,0.09972263676896988,True
2,0,0,0,3,1,2,0,1,0,1,0,3,0,1,0,0.05717500742538932,True
2,1,1,0,0,2,1,0,3,0,0,1,1,0,0,2,0.9187636390973986,False
2,0,3,0,0,1,1,0,0,0,3,2,0,0,2,0,0.1018755442426013,True
2,0,0,1,1,2,1,0,1,2,0,2,0,1,0,1,0.1233205881652079,True
2,0,3,1,0,0,0,1,1,1,1,0,2,0,1,1,0.046524248259864,True
2,1,0,1,2,0,1,2,0,0,1,1,0,3,0,0,0.1069908977775599,True
2,0,1,2,0,1,2,1,1,0,0,0,0,2,2,0,0.12206780135700972,True
2,1,0,2,0,1,1,1,0,0,2,3,1,0,0,0,0.932457365295061,False
2,0,2,1,1,0,1,0,1,1,1,1,0,1,0,2,0.04780310498804823,True
2,0,0,3,0,1,0,0,2,2,0,1,2,0,0,1,0.09300659745697683,True
2,1,0,1,1,1,2,1,1,0,0,0,1,2,1,0,0.12598888724287527,True
2,1,1,1,0,1,0,2,0,0,2,0,3,1,0,0,0.059078383152152796,True
2,2,1,0,1,0,1,0,3,0,0,1,0,2,1,0,0.16978647144779913,True
2,2,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0.9375562420721127,False
2,0,1,1,2,0,1,0,1,2,0,0,0,0,2,2,0.030699167761893107,True
2,0,0,4,0,0,0,1,3,0,0,1,0,1,0,2,0.9596164528510641,False
2,2,2,0,0,0,1,0,0,2,1,3,1,0,0,0,0.08493847772742248,True
2,0,1,2,0,1,1,1,2,0,0,0,0,2,0,2,0.9343050557653919,False
2,0,2,0,0,2,0,0,2,2,0,0,0,2,2,0,0.041424861958867305,True
2,1,2,0,0,1,0,3,1,0,0,0,1,0,3,0,0.053254252426317185,True
2,1,0,2,1,0,3,1,0,0,0,1,1,0,0,2,0.1765360526899378,True
2,1,1,2,0,0,0,1,0,2,1,1,1,1,1,0,0.08547366783189601,True
2,0,0,3,1,0,1,0,0,2,1,0,0,2,1,1,0.8306046209076289,False
2,1,0,1,2,0,0,2,1,0,1,2,0,0,1,1,0.0673316647210517,True
2,0,0,1,0,3,0,3,0,0,1,0,1,1,0,2,0.8799944456134443,False
2,1,0,0,0,3,0,0,0,3,1,2,1,1,0,0,0.9164912043962833,False
2,0,2,1,0,1,0,2,1,0,1,0,3,0,0,1,0.9305411092782565,False
2,0,2,1,0,1,2,0,0,1,1,0,2,0,2,0,0.05499392704091121,True
2,0,1,0,3,0,0,0,0,1,3,1,0,0,2,1,-0.00440544738359328,True
2,0,3,0,0,1,0,0,0,2,2,2,1,0,0,1,0.9125316143369971,False
2,2,0,0,1,1,1,2,1,0,0,0,1,3,0,0,0.10302345639489208,True
2,1,2,0,1,0,0,1,2,1,0,3,0,0,1,0,0.07525900765681742,True
2,1,2,0,0,1,1,1,1,1,0,0,3,1,0,0,0.06428242997129321,True
2,1,1,0,1,1,0,3,1,0,0,2,0,0,0,2,0.037932811335591884,True
2,1,1,0,2,0,1,1,0,1,1,0,2,2,0,0,0.059078006549366124,True
2,1,0,1,1,1,4,0,0,0,0,1,1,0,0,2,0.9396859018012159,False
2,0,0,2,0,2,0,1,0,2,1,1,0,1,2,0,0.12187554401717701,True
2,0,3,0,0,1,3,1,0,0,0,0,1,0,1,2,0.0917620319444389,True
2,0,0,3,0,1,2,2,0,0,0,2,0,2,0,0,0.6404282587813643,False
2,3,1,0,0,0,1,0,1,1,1,0,0,3,1,0,0.4472642919667113,True
2,0,2,1,1,0,1,0,3,0,0,0,2,1,0,1,0.07915391747176452,True
2,2,0,1,1,0,0,4,0,0,0,0,0,1,1,2,0.040030642187083604,True
2,2,0,1,0,1,2,0,0,1,1,2,1,1,0,0,0.9550179426635749,False
2,2,0,0,0,2,0,0,1,3,0,0,1,1,2,0,0.033800211968903954,True
2,0,0,0,2,2,2,0,0,2,0,0,0,1,2,1,0.03661939280670695,True
2,1,0,3,0,0,2,1,0,0,1,0,1,0,3,0,0.09431615284249753,True
2,0,0,1,3,0,1,1,0,0,2,0,0,1,3,0,0.02898780734190379,True
2,1,0,0,0,3,0,3,0,1,0,0,0,0,3,1,0.0016124573918711764,True
2,2,1,0,1,0,2,0,0,0,2,0,1,0,2,1,0.0583439372938786,True
2,1,1,2,0,0,0,2,0,2,0,2,0,0,2,0,0.07136759283445235,True
2,1,0,1,0,2,3,1,0,0,0,1,0,0,3,0,0.08760056426778128,True
2,1,0,2,0,1,0,2,1,1,0,3,0,0,0,1,0.09383293334003988,True
2,1,2,0,1,0,0,1,0,3,0,4,0,0,0,0,0.06845813223946548,True
2,1,0,1,1,1,0,0,0,0,4,0,0,1,1,2,0.8587463885751782,False
2,1,1,0,0,2,0,1,0,0,3,0,0,2,0,2,0.8597200501759429,False
2,0,0,1,3,0,3,0,1,0,0,1,2,0,1,0,0.07607011537858178,True
2,0,1,1,1,1,0,1,3,0,0,0,3,0,0,1,0.12147548976734786,True
2,0,1,2,0,1,0,1,2,1,0,0,0,0,3,1,0.06443935321442477,True
2,2,1,1,0,0,0,1,0,0,3,1,0,2,0,1,0.9092827282743655,False
2,0,0,2,2,0,0,0,3,0,1,1,2,0,0,1,0.09300659745697683,True
2,1,1,1,1,0,1,2,0,1,0,1,1,1,0,1,0.058085923361899605,True
2,2,0,2,0,0,0,1,0,2,1,1,0,2,1,0,0.9683962191607626,False
2,0,1,2,1,0,0,0,3,0,1,1,0,1,0,2,0.5981078271290837,False
2,1,1,0,0,2,0,1,2,0,1,2,0,0,0,2,0.899296270218162,False
2,0,3,0,1,0,2,1,1,0,0,0,0,2,2,0,0.07316434554840524,True
2,0,1,2,1,0,0,3,1,0,0,1,2,0,0,1,0.058109651202238585,True
2,0,2,0,0,2,0,2,1,1,0,1,0,3,0,0,0.057366702590955096,True
2,0,0,2,1,1,1,0,2,1,0,2,0,0,2,0,0.11168657426512907,True
2,0,0,3,0,1,3,0,1,0,0,0,3,0,1,0,0.15584171718970213,True
2,0,0,0,2,2,0,0,1,2,1,0,0,1,2,1,0.9141046323322385,False
2,1,1,0,2,0,0,0,3,0,1,0,1,1,2,0,0.05712114468004462,True
2,0,0,0,0,4,3,0,1,0,0,0,0,0,1,3,0.8591431268758629,False
2,0,0,0,0,4,1,0,1,2,0,1,1,1,1,0,0.025695225464261496,True
2,1,0,1,0,2,0,0,0,3,1,1,1,0,2,0,0.05326131455720343,True
2,0,0,1,3,0,0,1,2,0,1,0,1,3,0,0,0.06489067209042537,True
2,2,1,1,0,0,0,1,2,1,0,3,1,0,0,0,0.1031148036823123,True
2,0,2,0,2,0,1,0,3,0,0,0,0,3,0,1,0.07218911764889692,True
2,0,1,1,0,2,1,1,0,2,0,0,1,2,0,1,0.03325100320119465,True
2,2,0,0,1,1,0,1,2,0,1,2,2,0,0,0,0.418389898725552,True
2,0,1,1,0,2,2,0,0,1,1,0,0,0,3,1,0.9157705465677882,False
2,0,0,0,4,0,3,1,0,0,0,0,1,0,0,3,0.012652670937343367,True
2,1,0,1,0,2,1,0,0,2,1,0,0,3,1,0,0.9293048665171469,False
2,1,0,3,0,0,0,1,2,1,0,3,0,0,1,0,0.16978647144779913,True
2,0,1,1,2,0,0,0,3,0,1,2,1,1,0,0,0.07908536848282602,True
2,0,1,3,0,0,0,1,1,0,2,1,0,2,1,0,0.4304297088284664,True
2,2,0,1,0,1,1,1,1,1,0,2,0,0,2,0,0.08769508483620995,True
2,0,0,4,0,0,0,0,1,3,0,1,0,2,1,0,0.09044164342759475,True
2,0,3,0,0,1,1,1,0,1,1,0,1,0,3,0,0.0429506725090423,True
2,0,2,2,0,0,2,1,0,1,0,0,1,3,0,0,0.08612810833240074,True
2,1,2,0,0,1,0,0,1,0,3,1,1,0,0,2,0.8797531652944688,False
2,0,0,1,2,1,2,1,0,0,1,0,0,3,0,1,0.9386580861083752,False
2,3,0,0,1,0,0,0,2,2,0,1,0,1,2,0,0.07814749178158457,True
2,3,0,1,0,0,3,1,0,0,0,3,0,0,1,0,0.9227243807865717,False
2,1,1,2,0,0,4,0,0,0,0,0,2,0,0,2,0.9433874135999409,False
2,1,0,0,1,2,1,0,1,2,0,0,1,0,2,1,0.03717023510932662,True
2,2,0,0,2,0,0,2,0,0,2,1,0,0,2,1,0.0366193928071586,True
2,1,3,0,0,0,1,2,0,0,1,2,0,0,0,2,0.03715632121405462,True
2,1,1,1,0,1,0,0,2,1,1,2,1,0,1,0,0.41470219632014643,True
2,0,0,0,3,1,2,1,0,1,0,0,0,3,1,0,0.07315803724979025,True
2,1,0,1,2,0,2,1,0,0,1,1,1,1,1,0,0.07126763016875806,True
2,1,0,1,0,2,2,1,1,0,0,1,0,0,1,2,0.9091545659678879,False
2,0,0,1,2,1,3,0,1,0,0,0,0,1,0,3,0.9185598331575422,False
2,0,1,3,0,0,0,0,2,2,0,1,0,1,0,2,0.08760056426778133,True
2,4,0,0,0,0,0,1,2,0,1,1,0,1,1,1,0.9584844418435873,False
2,0,0,1,1,2,3,1,0,0,0,0,0,0,3,1,0.1570746950750792,True
2,0,0,1,1,2,1,0,0,3,0,1,1,1,1,0,0.036532080991628156,True
2,0,1,3,0,0,1,1,0,0,2,3,1,0,0,0,0.43089427193206215,True
2,0,0,1,1,2,2,0,0,0,2,3,0,0,0,1,0.8994271154491624,False
2,3,0,1,0,0,0,1,2,0,1,3,0,0,0,1,0.9579723763943545,False
2,1,1,0,2,0,0,0,1,0,3,0,2,0,2,0,0.013725783803635146,True
2,0,0,3,0,1,2,0,1,0,1,0,1,2,1,0,0.9458103096149613,False
2,0,2,1,0,1,1,0,1,1,1,0,0,2,0,2,0.9185196331944336,False
2,0,2,0,1,1,2,1,1,0,0,0,2,0,1,1,0.08894019452148866,True
2,0,0,0,1,3,0,0,1,0,3,1,1,1,0,1,0.8594666929228219,False
2,0,2,0,1,1,0,0,4,0,0,1,0,0,2,1,0.9579056596416259,False
2,0,0,0,0,4,0,2,2,0,0,1,0,2,0,1,0.5592307422483095,False
2,0,1,2,0,1,1,1,1,1,0,0,2,1,1,0,0.06635953708761937,True
2,1,1,0,2,0,1,2,0,0,1,0,0,1,0,3,0.012457851990291213,True
2,0,1,1,0,2,0,1,0,3,0,0,3,0,0,1,0.014325387105339114,True
2,0,3,1,0,0,1,3,0,0,0,1,0,1,0,2,0.03642786881098149,True
2,0,2,0,1,1,0,4,0,0,0,1,2,0,1,0,0.05536379060176879,True
2,0,0,0,1,3,1,2,1,0,0,1,2,0,1,0,0.028411637429197795,True
2,1,1,1,0,1,1,0,0,0,3,0,1,3,0,0,0.9172837829670637,False
2,2,1,0,1,0,0,3,0,1,0,0,0,0,1,3,0.013453198233683183,True
2,1,1,2,0,0,0,0,1,0,3,2,0,0,2,0,0.2502427966714433,False
2,0,1,0,1,2,0,2,1,0,1,0,0,2,0,2,0.8994004469210108,False
2,0,0,4,0,0,0,0,4,0,0,0,1,1,1,1,0.9722817175210146,False
2,2,1,0,1,0,0,0,1,3,0,0,1,2,1,0,0.06839862314078128,True
2,3,1,0,0,0,1,0,1,2,0,0,1,1,2,0,0.07712114468004458,True
2,0,3,0,1,0,1,1,2,0,0,1,0,0,1,2,0.040030642187083604,True
2,3,1,0,0,0,1,0,0,1,2,1,0,0,1,2,0.9039603831456899,False
2,0,3,1,0,0,0,0,3,1,0,0,1,0,0,3,0.02918051815108805,True
2,1,1,2,0,0,0,2,0,0,2,0,0,2,2,0,0.07480545044381455,True
2,2,1,1,0,0,0,2,0,0,2,0,1,0,1,2,0.13798459006062688,True
2,3,0,0,1,0,0,0,0,4,0,2,0,2,0,0,0.07130264845234294,True
2,2,1,0,0,1,0,0,3,1,0,0,0,4,0,0,0.9684006328071841,False
2,0,2,1,1,0,0,0,0,4,0,1,1,1,1,0,0.06399375,True
2,0,1,2,1,0,0,0,2,1,1,0,0,1,3,0,0.06159480173075627,True
2,0,2,2,0,0,2,0,0,0,2,1,1,0,2,0,0.054529127031006194,True
2,2,0,0,1,1,0,1,0,3,0,2,0,0,1,1,0.03805358596150892,True
2,0,0,1,0,3,2,2,0,0,0,0,1,3,0,0,0.11586370742855595,True
2,0,2,0,1,1,1,0,1,1,1,0,0,1,0,3,0.8993092064391152,False
2,0,0,0,1,3,0,1,1,0,2,1,0,2,1,0,0.8915198009099151,False
2,0,3,0,1,0,0,1,2,0,1,1,0,3,0,0,0.06841547415048166,True
2,2,0,1,1,0,0,2,0,0,2,0,0,1,2,1,0.14532382700723476,True
2,1,1,2,0,0,1,1,1,0,1,0,1,1,0,2,0.9158671525438223,False
2,1,0,0,2,1,2,2,0,0,0,0,0,1,3,0,0.06141252380314932,True
2,0,2,1,0,1,0,1,2,1,0,0,1,3,0,0,0.08526081088870924,True
2,1,0,2,0,1,2,0,0,1,1,0,0,0,3,1,0.9366338022171135,False
2,2,0,0,1,1,0,0,1,3,0,0,3,0,0,1,0.039424794245312755,True
2,3,0,1,0,0,1,0,0,1,2,0,1,1,1,1,0.938931520845572,False
2,0,1,0,3,0,1,0,1,1,1,0,0,1,2,1,0.035594552616406656,True
2,0,0,4,0,0,0,0,1,3,0,1,2,0,1,0,0.07607011537858178,True
2,3,0,0,1,0,3,1,0,0,0,0,0,0,2,2,0.10295652791258984,True
2,0,1,1,2,0,1,0,1,2,0,1,1,0,2,0,0.06568839987014699,True
2,0,0,0,4,0,0,1,0,3,0,0,0,3,1,0,0.06,True
2,0,2,1,1,0,0,0,0,0,4,1,1,1,0,1,0.010050215117486626,True
2,0,0,0,0,4,0,0,1,2,1,1,1,1,1,0,0.3517179735433485,True
2,0,1,0,0,3,0,2,1,0,1,0,0,0,4,0,0.007436512236807331,True
2,4,0,0,0,0,0,0,2,0,2,0,0,0,2,2,0.9182658521452861,False
2,2,0,2,0,0,1,1,1,1,0,1,0,0,1,2,0.1757288975078359,True
2,1,1,1,1,0,2,0,0,2,0,0,2,2,0,0,0.0761369347852976,True
2,2,1,0,1,0,0,3,0,1,0,1,0,3,0,0,0.07503009718716726,True
2,2,0,1,0,1,2,1,0,0,1,0,1,1,0,2,0.9197200501759434,False
