m,g0_cooperative,g0_conditional_cooperator,g0_compensating_cooperator,g0_selfish,g0_sanctioning,outsider_cooperative,outsider_conditional_cooperator,outsider_compensating_cooperator,outsider_selfish,outsider_sanctioning,welfare_efficiency,collapsed
1,2,2,2,2,0,0,0,0,4,0,0.06772980415104694,True
1,1,0,2,4,1,0,2,2,0,0,0.13036328655228036,True
1,2,2,0,1,3,0,0,0,0,4,0.8583726679515434,False
1,0,1,7,0,0,0,0,2,2,0,0.31024279667144317,False
1,0,4,2,2,0,1,2,0,0,1,0.052462535261185245,True
1,1,0,2,0,5,1,1,2,0,0,0.8989084857090862,False
1,1,1,0,6,0,0,2,0,0,2,0.023330555555555618,True
1,1,4,0,0,3,0,0,0,1,3,0.8758781159888099,False
1,3,0,1,2,2,0,0,1,3,0,0.08699089775599188,True
1,5,1,0,0,2,0,0,2,2,0,0.9350599867297252,False
1,1,6,0,0,1,1,0,0,1,2,0.9258455398020811,False
1,3,0,0,2,3,1,0,3,0,0,0.9389308748322539,False
1,1,0,1,4,2,1,0,0,0,3,0.898196215548512,False
1,0,3,1,0,4,0,1,3,0,0,0.9111090261739483,False
1,1,2,0,3,2,1,2,0,0,1,0.9324798221263237,False
1,2,0,1,2,3,0,0,0,0,4,0.8592678247850654,False
1,0,4,0,3,1,0,1,2,0,1,0.27915998060647385,True
1,1,1,1,0,5,2,2,0,0,0,0.8790211112516462,False
1,0,1,1,1,5,0,0,2,0,2,0.8589079388484612,False
1,1,3,1,2,1,1,0,0,2,1,0.9507574080149772,False
1,1,0,1,1,5,0,0,4,0,0,0.8976450670482798,False
1,3,2,1,2,0,3,0,0,0,1,0.07218911764889692,True
1,6,2,0,0,0,0,3,0,1,0,0.08578282642083893,True
1,4,1,2,1,0,3,1,0,0,0,0.1751076304492838,True
1,3,3,0,1,1,0,3,0,1,0,0.07155945418928482,True
1,2,3,1,2,0,2,0,0,1,1,0.05793160080855591,True
1,8,0,0,0,0,1,1,1,0,1,0.9800100179063272,False
1,2,0,0,3,3,2,1,0,0,1,0.9183868969383829,False
1,3,1,0,4,0,0,3,0,0,1,0.04993507404185085,True
1,3,0,4,0,1,1,0,2,1,0,0.9727895545520525,False
1,7,0,1,0,0,2,0,1,0,1,0.9788575746566767,False
1,2,2,4,0,0,2,0,1,0,1,0.640815847807417,False
1,4,4,0,0,0,0,0,0,3,1,0.06211187020775136,True
1,1,2,3,2,0,0,0,4,0,0,0.0921891176488969,True
1,0,4,0,2,2,0,0,1,3,0,0.04618122420518995,True
1,1,0,5,0,2,0,2,1,0,1,0.9367155848008311,False
1,2,2,3,0,1,0,2,1,1,0,0.12008204383379503,True
1,3,2,1,0,2,1,0,1,1,1,0.9392498455360746,False
1,1,1,1,3,2,1,1,0,0,2,0.9183311939552884,False
1,1,3,4,0,0,3,1,0,0,0,0.10438398878126093,True
1,0,0,0,4,4,0,3,1,0,0,0.026765022368353982,True
1,0,3,4,0,1,1,0,0,1,2,0.938321067700103,False
1,0,1,0,2,5,1,2,0,0,1,0.8751762672673059,False
1,2,2,2,1,1,1,0,2,1,0,0.9706031116600419,False
1,0,0,5,3,0,0,1,2,0,1,0.07814144860379774,True
1,1,2,2,3,0,1,0,1,1,1,0.05536568351561805,True
1,1,0,2,1,4,0,2,0,2,0,0.03918398478907285,True
1,4,3,0,1,0,0,4,0,0,0,0.07365620967471886,True
1,0,2,1,5,0,0,1,3,0,0,0.0655781328354871,True
1,1,3,1,0,3,0,2,0,0,2,0.8973211626391085,False
1,0,3,2,0,3,0,2,2,0,0,0.14095698215724878,True
1,4,1,1,2,0,0,3,1,0,0,0.08077865733495476,True
1,0,2,4,2,0,0,2,1,1,0,0.07382630478549748,True
1,0,2,4,0,2,0,3,0,0,1,0.939437308860632,False
1,4,0,0,3,1,1,1,0,0,2,0.9383868969383832,False
1,0,1,6,1,0,0,0,3,1,0,0.16978647144779913,True
1,0,1,2,1,4,0,0,2,1,1,0.8982564000869308,False
1,2,2,3,0,1,2,1,1,0,0,0.9765142894251736,False
1,2,1,0,1,4,0,0,0,0,4,0.8394009401355329,False
1,3,1,0,1,3,4,0,0,0,0,0.939400940135533,False
1,7,0,0,0,1,0,0,1,0,3,0.9196692766678238,False
1,4,0,2,0,2,2,1,0,0,1,0.9392343255381934,False
1,1,0,3,4,0,1,0,1,1,1,0.05772512403235549,True
1,1,3,0,2,2,1,0,0,0,3,0.8964366443745375,False
1,1,3,0,1,3,0,1,2,1,0,0.08231188947699943,True
1,3,1,0,1,3,3,0,0,0,1,0.919400940135533,False
1,0,4,3,1,0,1,1,2,0,0,0.07829313717144719,True
1,0,3,0,4,1,0,1,0,1,2,0.10939976279107375,True
1,0,0,3,3,2,3,0,1,0,0,0.958162366763474,False
1,3,2,1,0,2,1,3,0,0,0,0.09915800883783005,True
1,1,2,3,0,2,4,0,0,0,0,0.9584622096257486,False
1,0,0,1,7,0,2,2,0,0,0,0.06113263888888888,True
1,1,0,1,4,2,1,1,2,0,0,0.9502689083367497,False
1,4,1,0,0,3,0,1,2,0,1,0.9198846250342559,False
1,1,2,0,5,0,0,1,0,0,3,0.0057733218809009725,True
1,2,3,2,1,0,3,0,0,1,0,0.08452335913449811,True
1,1,2,1,0,4,1,0,1,1,1,0.8992498455360746,False
1,2,3,0,3,0,0,0,0,1,3,0.011683730898150987,True
1,0,0,0,6,2,0,2,0,1,1,0.10760445201307339,True
1,1,0,4,3,0,0,0,3,0,1,0.09989855995460704,True
1,1,0,0,1,6,1,1,0,1,1,0.8578893061893815,False
1,2,1,0,0,5,0,3,1,0,0,0.09666795739994552,True
1,0,2,2,1,3,0,3,1,0,0,0.060304333876895794,True
1,0,3,2,1,2,0,4,0,0,0,0.053632241044685385,True
1,1,2,2,1,2,1,0,2,1,0,0.9506031116600421,False
1,1,0,3,1,3,0,1,2,1,0,0.9157711900380832,False
1,1,3,1,0,3,1,3,0,0,0,0.05823552676277216,True
1,0,2,5,1,0,1,2,1,0,0,0.0901911638654675,True
1,2,3,3,0,0,1,1,0,2,0,0.08228681307140359,True
1,1,0,3,0,4,1,2,0,0,1,0.8990423712936566,False
1,0,4,3,1,0,2,0,0,2,0,0.07316434554840524,True
1,0,2,1,4,1,0,1,0,1,2,0.2402226114756466,True
1,2,0,1,2,3,0,2,1,1,0,0.0789938461042836,True
1,3,3,0,1,1,0,0,3,0,1,0.9595310277863396,False
1,3,0,0,0,5,0,4,0,0,0,0.0718617505741037,True
1,3,2,1,2,0,0,2,2,0,0,0.0784904896659544,True
1,1,7,0,0,0,2,0,0,0,2,0.10307889993993524,True
1,4,0,3,1,0,1,1,1,0,1,0.9671617059767827,False
1,0,2,3,1,2,0,1,0,3,0,0.05121609406238327,True
1,3,2,1,0,2,0,1,1,0,2,0.9198924718487916,False
1,1,2,2,2,1,0,0,0,1,3,0.9183919543359371,False
1,0,2,1,2,3,1,2,1,0,0,0.0868051334684635,True
1,1,3,1,0,3,0,1,0,2,1,0.9133122202414005,False
1,4,3,0,1,0,3,0,0,1,0,0.08452335913449811,True
1,1,4,2,1,0,1,0,1,1,1,0.060030642187083566,True
1,3,1,3,0,1,2,1,0,1,0,0.9568619658832471,False
1,0,5,2,1,0,0,3,0,1,0,0.06924374999999999,True
1,2,0,0,2,4,0,0,1,1,2,0.878371622863498,False
1,1,1,0,2,4,0,0,3,0,1,0.8991245997818335,False
1,2,3,1,0,2,0,1,1,1,1,0.9386355271859713,False
1,0,0,4,0,4,0,2,0,2,0,0.09258187063140014,True
1,3,3,0,1,1,0,3,0,1,0,0.07155945418928482,True
1,1,2,2,3,0,0,0,3,0,1,0.05811697379948901,True
1,1,2,0,1,4,1,0,2,0,1,0.8996148880987398,False
1,0,4,0,3,1,1,1,0,1,1,0.12939976279107374,True
1,1,0,2,4,1,0,3,0,1,0,0.07201973705828178,True
1,1,0,1,3,3,0,0,0,2,2,0.8954678453087647,False
1,1,1,1,2,3,0,1,0,0,3,0.8789948241282665,False
1,1,0,1,6,0,0,2,0,0,2,0.02379758503282744,True
1,2,0,1,3,2,3,1,0,0,0,0.956223794955223,False
1,0,2,1,1,4,1,0,0,1,2,0.8788836677372881,False
1,1,0,2,1,4,1,0,1,2,0,0.8920448250998426,False
1,2,2,2,1,1,3,0,0,0,1,0.9593578820663947,False
1,1,2,5,0,0,2,0,0,2,0,0.1129831042098998,True
1,4,2,2,0,0,0,0,2,1,1,0.19941724464009894,True
1,1,0,5,0,2,1,0,0,1,2,0.9166387106199226,False
1,1,2,1,2,2,0,1,0,3,0,0.046412742491712455,True
1,4,1,1,0,2,0,1,1,2,0,0.15395091110770392,True
1,2,1,2,3,0,1,0,2,1,0,0.07826818713712283,True
1,1,1,2,1,3,1,2,0,0,1,0.9198876163342088,False
1,4,0,2,0,2,0,0,2,0,2,0.9176040005118643,False
1,0,0,6,1,1,0,1,1,1,1,0.9549559377739039,False
1,1,0,1,2,4,0,2,1,1,0,0.05899384610428363,True
1,0,6,2,0,0,1,0,1,1,1,0.05553758971468593,True
1,2,2,0,0,4,1,0,0,2,1,0.8969291925334628,False
1,2,4,1,1,0,0,4,0,0,0,0.07049655286564051,True
1,2,0,4,2,0,1,1,2,0,0,0.16676443854343143,True
1,0,4,1,3,0,2,0,0,1,1,0.04928623760839399,True
1,3,1,2,0,2,1,1,0,1,1,0.9392498455360747,False
1,3,0,2,2,1,3,0,0,1,0,0.9689202071710206,False
1,8,0,0,0,0,2,0,0,2,0,0.9785108212608817,False
1,1,1,1,3,2,0,1,1,2,0,0.062018784924310795,True
1,0,2,2,0,4,0,0,0,2,2,0.8785292090050162,False
1,0,1,2,4,1,0,2,2,0,0,0.10805954061390553,True
1,2,2,0,4,0,0,3,0,1,0,0.065775,True
1,6,0,0,1,1,0,0,2,1,1,0.9588405161330202,False
1,0,2,5,1,0,0,1,1,2,0,0.07994520227953904,True
1,1,1,0,2,4,0,0,3,1,0,0.9070784371511451,False
1,0,1,0,3,4,0,0,1,3,0,0.016822746291159478,True
1,5,3,0,0,0,2,0,2,0,0,0.13277986637431907,True
1,1,5,2,0,0,0,0,1,1,2,0.04073582699281786,True
1,0,0,1,4,3,1,1,2,0,0,0.9302689083367496,False
1,1,4,0,3,0,0,0,2,1,1,0.04928623760839399,True
1,0,1,1,0,6,0,3,1,0,0,0.07877850870665487,True
1,2,1,0,3,2,0,1,1,0,2,0.9180867651324539,False
1,0,0,7,1,0,1,1,1,1,0,0.3064326293092484,False
1,0,6,1,0,1,0,2,1,1,0,0.07311334402209524,True
1,0,3,3,2,0,1,0,0,1,2,0.03793160080855594,True
1,1,1,5,0,1,0,1,0,1,2,0.9373475160038676,False
1,0,1,3,1,3,3,0,1,0,0,0.9377973647652109,False
1,4,0,0,4,0,0,1,1,2,0,0.06727897702980225,True
1,0,0,1,5,2,0,0,0,4,0,0.04031943710627921,True
1,2,2,1,0,3,1,1,0,0,2,0.8997531652944689,False
1,4,1,0,0,3,1,0,1,2,0,0.9148091837409357,False
1,4,1,0,2,1,2,0,2,0,0,0.9792912913954004,False
1,1,2,1,4,0,4,0,0,0,0,0.07090185458865975,True
1,5,2,1,0,0,0,4,0,0,0,0.0855613371891891,True
1,1,5,2,0,0,2,0,0,1,1,0.06045900217197428,True
1,0,1,3,3,1,4,0,0,0,0,0.9787347498844103,False
1,0,2,1,2,3,2,0,1,0,1,0.9193092064391148,False
1,2,1,1,4,0,2,0,0,0,2,0.03496332795497827,True
1,1,4,0,3,0,3,1,0,0,0,0.0686766985028476,True
1,0,6,1,0,1,1,0,3,0,0,0.9796401655816329,False
1,1,2,3,2,0,4,0,0,0,0,0.0921891176488969,True
1,0,3,1,1,3,0,0,2,2,0,0.07484844387146684,True
1,1,1,5,0,1,1,0,1,0,2,0.934664347340648,False
1,1,0,3,1,3,1,2,0,1,0,0.13955828408165724,True
1,0,4,0,3,1,0,1,1,0,2,0.2421884821984751,True
1,0,6,0,0,2,0,0,0,1,3,0.8858455398020811,False
1,0,0,0,0,8,3,0,0,1,0,0.8331233720227756,False
1,3,3,0,2,0,0,1,0,2,1,0.054264913091878635,True
1,1,0,1,3,3,1,0,0,1,2,0.8975589654589474,False
1,1,2,2,0,3,3,1,0,0,0,0.9334293247443954,False
1,0,0,0,4,4,2,1,0,1,0,0.06130272938459312,True
1,6,0,1,1,0,2,1,0,0,1,0.9652023816563547,False
1,0,5,2,1,0,0,0,0,1,3,0.014852394570974476,True
1,3,1,0,2,2,2,0,0,0,2,0.9184992041437683,False
1,3,2,0,3,0,1,0,0,2,1,0.05334755828869985,True
1,2,0,3,2,1,0,2,1,1,0,0.12008204344799756,True
1,3,2,0,2,1,0,0,0,0,4,0.8980270407017403,False
1,1,5,2,0,0,1,1,0,2,0,0.07219593204309918,True
1,0,2,2,2,2,1,2,0,1,0,0.06572590102009958,True
1,4,2,0,1,1,2,0,0,0,2,0.9383726679515437,False
1,1,1,0,1,5,0,3,0,0,1,0.8748168382724617,False
1,0,2,0,2,4,1,1,1,1,0,0.06181066133364316,True
1,3,5,0,0,0,1,1,1,0,1,0.059864528915980465,True
1,0,3,0,3,2,0,3,1,0,0,0.05572268687487908,True
1,0,0,6,1,1,1,3,0,0,0,0.18727563137182648,True
1,2,1,1,1,3,0,2,2,0,0,0.3995150313149383,True
1,1,3,4,0,0,0,4,0,0,0,0.07916864043373505,True
1,0,5,0,0,3,3,1,0,0,0,0.21347388739752457,True
1,3,2,3,0,0,0,4,0,0,0,0.08661932387143151,True
1,1,1,1,3,2,0,1,3,0,0,0.9491681632865202,False
1,4,0,2,2,0,0,0,1,3,0,0.0832627295305356,True
1,0,2,1,5,0,0,1,0,2,1,0.04522040603328384,True
1,0,5,0,3,0,0,0,4,0,0,0.06804930555555555,True
1,2,1,2,2,1,2,0,1,0,1,0.9588416626625987,False
1,2,1,0,3,2,2,0,0,2,0,0.09484844386565675,True
1,0,4,2,0,2,2,1,0,1,0,0.10280670286392597,True
1,0,2,2,2,2,1,0,1,2,0,0.09484844386602691,True
1,0,0,1,0,7,0,1,1,0,2,0.8194818588106425,False
1,0,0,3,1,4,3,1,0,0,0,0.9172078395872069,False
1,0,0,1,2,5,0,1,2,1,0,0.3532320743978924,True
1,0,1,0,7,0,1,0,0,1,2,0.02140595324864647,True
1,0,4,1,2,1,0,1,0,1,2,0.24022261147608986,True
1,2,5,0,1,0,2,0,0,1,1,0.054852394570974405,True
1,3,0,0,3,2,0,0,0,1,3,0.8970072907590806,False
1,0,3,1,4,0,0,0,2,2,0,0.06462222222222222,True
1,0,1,5,2,0,0,0,0,1,3,0.044174046593551966,True
1,1,3,0,2,2,0,2,0,2,0,0.04575168946588001,True
1,1,0,1,2,4,1,2,1,0,0,0.3761876521572138,True
1,0,6,1,1,0,2,1,1,0,0,0.07049823026871527,True
1,1,0,3,4,0,2,0,1,1,0,0.07430488028326096,True
1,2,3,2,0,1,0,0,0,4,0,0.06743651223680723,True
1,1,0,0,4,3,0,0,2,1,1,0.9162469787687783,False
1,4,0,1,1,2,0,1,0,3,0,0.07431615283872559,True
1,0,0,3,4,1,0,4,0,0,0,0.07439684528466561,True
1,3,1,1,2,1,1,1,2,0,0,0.9695039247173269,False
1,0,0,5,1,2,4,0,0,0,0,0.9562530433227534,False
1,1,2,2,0,3,0,1,2,1,0,0.39543764273163234,True
1,0,2,2,4,0,0,3,0,1,0,0.065775,True
1,3,3,1,0,1,1,1,1,0,1,0.9599944456134448,False
1,3,5,0,0,0,0,0,0,1,3,0.01960886327975244,True
1,0,1,2,2,3,0,3,0,0,1,0.9165340915849917,False
1,1,0,5,2,0,2,0,0,1,1,0.1802078280337494,True
1,0,3,3,2,0,0,0,0,4,0,0.06618310533548337,True
1,0,2,3,2,1,2,0,1,0,1,0.9585523188183909,False
1,3,0,1,1,3,0,0,3,0,1,0.9179534519172675,False
1,1,4,0,1,2,0,2,0,1,1,0.22151432675170588,True
1,1,2,2,2,1,1,1,1,1,0,0.1232946299785247,True
1,2,2,4,0,0,1,0,1,0,2,0.6208158478074169,False
1,5,3,0,0,0,1,0,1,2,0,0.08929209733089037,True
1,0,2,0,0,6,0,0,1,0,3,0.8200068523255308,False
1,3,0,2,1,2,3,0,0,1,0,0.9516232389805116,False
1,0,1,2,2,3,0,3,0,1,0,0.03745069844034894,True
1,1,2,3,2,0,1,0,0,3,0,0.07090185458865972,True
1,0,2,3,2,1,1,1,0,1,1,0.9584011620439995,False
1,4,2,1,1,0,0,0,1,1,2,0.06975403388380373,True
1,4,1,0,2,1,0,2,0,2,0,0.07499392703494881,True
1,0,1,1,4,2,0,2,2,0,0,0.08641842932153265,True
1,2,1,2,0,3,2,0,0,0,2,0.8989570148798235,False
1,1,0,0,1,6,0,0,0,1,3,0.8189307287695758,False
1,0,2,0,4,2,1,0,0,0,3,0.8958183955151415,False
1,2,0,2,1,3,0,1,0,0,3,0.8793094563405401,False
1,1,1,0,1,5,0,3,0,0,1,0.8748168382724617,False
1,0,0,0,4,4,0,0,1,0,3,0.8581676432738244,False
1,2,0,1,5,0,2,0,2,0,0,0.07130264845234294,True
1,2,3,0,3,0,0,1,1,0,2,0.0318134380682957,True
1,1,0,3,4,0,0,0,2,2,0,0.06888400541297386,True
1,0,3,4,0,1,0,1,1,1,1,0.9584571210713213,False
1,1,3,1,0,3,0,0,2,2,0,0.12187554424260126,True
1,2,3,0,2,1,1,0,2,1,0,0.2504862013013198,True
1,5,2,0,0,1,0,0,1,2,1,0.9578533125288716,False
1,0,0,4,0,4,1,1,0,0,2,0.8776450670482795,False
1,2,1,3,2,0,0,1,1,0,2,0.06458344752606832,True
1,2,4,0,0,2,3,1,0,0,0,0.9410525226419545,False
1,3,2,0,0,3,0,0,3,1,0,0.9318852073341133,False
1,0,1,2,4,1,2,1,0,1,0,0.10116944033716194,True
1,0,3,1,4,0,1,0,1,1,1,0.04762596664831837,True
1,2,0,0,0,6,1,0,3,0,0,0.878523469288914,False
1,3,2,2,0,1,2,0,0,1,1,0.9591287794507688,False
1,3,0,1,0,4,0,1,3,0,0,0.9166736774532829,False
1,0,0,1,1,6,1,1,1,0,1,0.8594666929228219,False
1,1,0,2,3,2,0,1,0,2,1,0.9353490255970209,False
1,0,3,4,1,0,0,0,1,0,3,0.03557776861005668,True
1,1,2,4,1,0,2,0,0,1,1,0.0897540338838037,True
1,2,0,0,1,5,1,0,0,2,1,0.877664237203826,False
1,1,5,0,2,0,2,1,0,1,0,0.06839999999999999,True
1,0,2,2,3,1,0,1,2,1,0,0.10187769519364565,True
1,1,5,1,0,1,1,0,3,0,0,0.9794373088606323,False
1,1,0,0,0,7,2,0,1,1,0,0.8532503967782444,False
1,0,4,2,1,1,0,1,1,1,1,0.9567220349752698,False
1,0,0,5,0,3,3,0,1,0,0,0.9342427135092487,False
1,0,1,6,1,0,2,0,0,2,0,0.10769508483620992,True
1,0,5,1,2,0,0,3,1,0,0,0.06899722222222222,True
1,1,5,0,2,0,1,1,0,1,1,0.05060111975600003,True
1,1,2,0,3,2,0,0,0,0,4,0.8779192740975822,False
1,3,1,1,2,1,2,2,0,0,0,0.17460252396215992,True
1,1,0,4,3,0,0,1,2,1,0,0.08111600667880511,True
1,4,2,0,2,0,0,0,0,2,2,0.04171406300050062,True
1,2,1,0,4,1,1,1,0,1,1,0.9506207911932669,False
1,3,1,1,2,1,0,2,2,0,0,0.17870752529102324,True
1,0,8,0,0,0,0,0,1,3,0,0.06899722222222224,True
1,2,2,0,3,1,3,1,0,0,0,0.25347388739954574,True
1,3,3,1,1,0,1,1,1,1,0,0.07917708937822965,True
1,0,2,2,3,1,3,0,1,0,0,0.9789051006412226,False
1,2,3,0,0,3,2,1,1,0,0,0.9273364465466377,False
1,3,1,0,2,2,0,1,1,0,2,0.9184944149326383,False
1,2,1,0,0,5,1,0,0,1,2,0.8590474373990603,False
1,1,0,0,0,7,1,2,0,1,0,0.5170436845515993,False
1,2,1,3,0,2,1,0,1,2,0,0.9330881822005969,False
1,0,1,1,3,3,0,0,3,0,1,0.9187347498844101,False
1,1,4,0,2,1,0,0,1,3,0,0.06618122420518992,True
1,0,0,2,5,1,0,1,0,1,2,0.9318483313394464,False
1,0,2,1,3,2,0,0,0,4,0,0.039947571958598854,True
1,0,2,4,0,2,0,0,3,1,0,0.9532553147186743,False
1,1,2,4,1,0,0,1,3,0,0,0.1031309193693296,True
1,0,1,0,5,2,0,0,0,4,0,0.03931719804845148,True
1,2,0,1,0,5,1,1,1,1,0,0.8840558597371178,False
1,2,2,0,2,2,2,1,0,1,0,0.10130272938749652,True
1,1,4,1,0,2,0,3,0,1,0,0.05180336931267688,True
1,0,0,3,1,4,1,1,0,1,1,0.8985815977293596,False
1,0,3,0,4,1,0,0,2,0,2,0.9321651791349091,False
1,0,0,0,6,2,0,2,0,1,1,0.10760445201307339,True
1,2,2,0,1,3,2,1,0,1,0,0.1302900219747258,True
1,5,1,2,0,0,0,0,2,1,1,0.9698645294981258,False
1,1,2,1,4,0,0,0,1,2,1,0.048490609621765955,True
1,1,0,2,4,1,1,2,1,0,0,0.12905409384996183,True
1,3,3,2,0,0,1,1,0,2,0,0.08228681307140359,True
1,3,2,0,1,2,0,0,1,2,1,0.9353474002537031,False
1,3,4,0,0,1,0,4,0,0,0,0.07232486495477596,True
1,1,4,1,1,1,0,0,1,0,3,0.9198372554726445,False
1,3,0,1,0,4,0,0,2,0,2,0.8781626615930597,False
1,4,0,0,2,2,1,0,0,3,0,0.08699089775599188,True
1,0,0,6,0,2,0,2,0,2,0,0.1325818706314001,True
1,7,0,0,1,0,3,0,0,1,0,0.919291457354175,False
1,0,1,0,4,3,0,0,3,0,1,0.9183364784485626,False
1,3,0,0,2,3,0,2,1,1,0,0.07843839868116712,True
1,1,4,2,0,1,1,1,1,1,0,0.12329482651663573,True
1,0,2,2,3,1,0,1,3,0,0,0.2851813941174995,True
1,1,4,1,0,2,0,3,0,0,1,0.9269638744245506,False
1,2,0,0,6,0,0,1,2,0,1,0.04439733511265198,True
1,2,0,0,0,6,1,2,1,0,0,0.8617167875128576,False
1,3,0,2,2,1,0,0,3,1,0,0.9696363332699295,False
1,3,1,0,2,2,1,1,0,0,2,0.9174220759204894,False
1,2,2,2,2,0,2,0,1,0,1,0.07218911764889692,True
1,2,4,0,0,2,1,3,0,0,0,0.06609765133874348,True
1,4,2,0,2,0,0,0,3,1,0,0.081667168250454,True
1,0,2,0,4,2,0,1,2,1,0,0.0684844487201683,True
1,1,6,0,0,1,1,2,0,0,1,0.24645128942485348,True
1,1,3,1,3,0,1,0,2,1,0,0.06981636071591016,True
1,2,2,0,2,2,0,1,1,1,1,0.936122819749838,False
1,1,4,2,1,0,2,0,0,1,1,0.060030642187083566,True
1,5,2,0,1,0,1,1,0,0,2,0.07003933731033081,True
1,5,0,0,2,1,1,0,1,1,1,0.9583716228634982,False
1,1,6,0,0,1,1,0,1,2,0,0.08346358265064771,True
1,4,0,1,2,1,1,1,0,2,0,0.11472264300015957,True
1,1,1,1,3,2,2,0,0,0,2,0.9188188838611728,False
1,3,4,0,1,0,1,0,1,2,0,0.07316434554840524,True
1,2,0,5,1,0,0,2,2,0,0,0.31368878140613654,False
1,2,0,0,3,3,4,0,0,0,0,0.9386878265032225,False
1,0,3,0,0,5,1,1,1,0,1,0.8786581681130624,False
1,3,1,0,2,2,0,3,0,1,0,0.05689669105175724,True
1,1,0,2,4,1,2,0,0,2,0,0.1148484438655295,True
1,1,2,0,0,5,1,1,2,0,0,0.8928109246357427,False
1,0,0,0,0,8,0,0,0,4,0,-2.536705979557041e-05,True
1,0,5,0,0,3,0,0,0,2,2,0.8808384557873206,False
1,1,4,0,0,3,0,1,0,2,1,0.9046948715676013,False
1,4,2,2,0,0,1,0,0,3,0,0.09218911764889684,True
1,0,0,0,3,5,1,0,0,3,0,0.007201267770689573,True
1,0,3,0,4,1,0,2,0,2,0,0.06472834938047235,True
1,4,0,3,1,0,1,0,1,1,1,0.9636267327616335,False
1,0,0,1,2,5,1,0,0,0,3,0.839267824785065,False
1,5,1,0,0,2,3,0,0,0,1,0.939782483455865,False
1,1,7,0,0,0,0,1,1,0,2,0.10231293370813603,True
1,0,1,0,3,4,0,0,0,4,0,0.0028141169304947027,True
1,1,2,1,0,4,1,1,0,0,2,0.8797531652944688,False
1,0,1,6,1,0,0,1,0,2,1,0.09834393729387854,True
1,0,4,1,0,3,1,1,0,1,1,0.9142199421885449,False
1,4,2,2,0,0,0,3,0,0,1,0.1015535847168753,True
1,0,3,1,4,0,0,3,0,1,0,0.065775,True
1,3,3,0,0,2,1,0,0,3,0,0.06720126784920666,True
1,0,1,0,2,5,1,2,0,0,1,0.8751762672673059,False
1,2,0,0,6,0,0,2,0,2,0,0.06033055555555556,True
1,3,0,1,0,4,0,0,2,0,2,0.8781626615930597,False
1,3,0,0,1,4,1,0,1,2,0,0.8920316083963398,False
1,3,2,0,0,3,2,1,0,0,1,0.9181296328146986,False
1,0,2,1,0,5,2,1,0,1,0,0.3501577723131261,True
1,3,4,0,1,0,0,0,3,0,1,0.06294944470336364,True
1,2,0,3,1,2,1,0,0,3,0,0.14332058816520798,True
1,0,0,2,2,4,1,1,1,0,1,0.8989973614443006,False
1,0,0,6,1,1,0,0,1,2,1,0.9553826421612385,False
1,5,1,0,1,1,1,0,2,0,1,0.9594666929228224,False
1,1,0,1,5,1,2,0,0,0,2,0.937846539017518,False
1,1,1,1,5,0,0,1,0,0,3,0.007184866912815331,True
1,4,1,1,1,1,0,2,1,1,0,0.11899384614712152,True
1,3,0,2,2,1,0,0,0,1,3,0.9184390745214849,False
1,2,1,2,0,3,1,1,1,0,1,0.9190423712936565,False
1,0,0,3,3,2,1,0,1,0,2,0.9181623667634738,False
1,1,4,0,3,0,0,0,1,0,3,0.01014067523575167,True
1,0,7,1,0,0,4,0,0,0,0,0.14375160359321582,True
1,2,0,0,4,2,0,1,1,0,2,0.9173887521525748,False
1,1,0,0,2,5,2,2,0,0,0,0.3447433623500896,True
1,2,3,2,1,0,0,2,1,0,1,0.06502343253953184,True
1,0,1,6,0,1,0,0,1,1,2,0.9326893835322908,False
1,2,2,2,1,1,1,1,2,0,0,0.970351091400149,False
1,1,1,6,0,0,2,2,0,0,0,0.3191216217168094,False
1,0,1,0,1,6,0,2,1,0,1,0.8581425444754947,False
1,1,1,3,2,1,1,0,0,2,1,0.9573282209044521,False
1,3,1,3,0,1,1,1,2,0,0,0.979418964743114,False
1,0,1,5,0,2,0,1,0,1,2,0.9173475160038674,False
1,1,0,0,7,0,0,0,2,1,1,0.04149522189600411,True
1,1,2,2,3,0,0,0,1,1,2,0.03536568351561808,True
1,1,5,2,0,0,1,2,0,0,1,0.05870799818417357,True
1,0,4,0,4,0,0,0,2,1,1,0.04705032115292163,True
1,1,1,0,3,3,2,2,0,0,0,0.08338864301831908,True
1,1,1,3,3,0,0,1,0,1,2,0.038542495331139556,True
1,3,1,0,0,4,0,1,0,2,1,0.8951003823675876,False
1,1,2,3,2,0,0,2,0,0,2,0.04212353422103652,True
1,1,2,5,0,0,1,1,2,0,0,0.17989949073389752,True
1,2,1,5,0,0,0,2,0,0,2,0.9450392716242421,False
1,2,0,0,2,4,3,0,1,0,0,0.919319044288194,False
1,0,3,3,2,0,0,3,0,0,1,0.05455974025829555,True
1,0,0,5,1,2,0,4,0,0,0,0.08511240397363797,True
1,3,1,1,2,1,2,0,0,0,2,0.9393295049403909,False
1,1,0,0,0,7,0,0,2,2,0,0.8387035354263882,False
1,0,1,1,4,2,1,2,0,1,0,0.05814929062194354,True
1,1,1,2,2,2,1,1,0,1,1,0.938317988756239,False
1,1,0,1,5,1,0,1,3,0,0,0.2729065535856354,True
1,0,8,0,0,0,1,0,3,0,0,0.06995555555555556,True
1,2,0,3,1,2,0,0,0,3,1,0.9368431623849519,False
